katalog;kapitel;seite;kapitel_titel;tafel_titel;pos;teilenummer;bezeichnung
cat001;chap0108;83;Front & Rear Suspension;Steering Columns, Locks & Cowlings;27;ACH6001;Steering wheel nut
cat001;chap0108;83;Front & Rear Suspension;Steering Columns, Locks & Cowlings;28;53K3480;Shake proof washer
cat001;chap0108;83;Front & Rear Suspension;Steering Columns, Locks & Cowlings;32;AT606084;Screw for [LINK]BHM7085[/LINK] side of cowling long - No.6 screw 7/8”
cat001;chap0108;83;Front & Rear Suspension;Steering Columns, Locks & Cowlings;33;AC606051;Screw for [LINK]BHM7085[/LINK] bottom of cowling short - No.6 screw 1/2”
cat001;chap0109;84;Brake System;Road Wheels, Spacer and Trims;2;21A1282;Steel wheel 31/2x10”silver with air holes-Cooper ‘S’
cat001;chap0109;84;Brake System;Road Wheels, Spacer and Trims;2;21A1282WHITE;Steel wheel 31/2x10”white with air holes-Cooper ‘S’
cat001;chap0109;84;Brake System;Road Wheels, Spacer and Trims;2;21A1286;Steel wheel 41/2x10” silver, air holes-Cooper ‘S’
cat001;chap0109;84;Brake System;Road Wheels, Spacer and Trims;2;21A1286WHITE;Steel wheel 41/2x10” white, air holes-Cooper ‘S’
cat001;chap0109;84;Brake System;Road Wheels, Spacer and Trims;5;C-21A1071;Alloy wheel 43/4x10”Rose Petal Historic Race wheel
cat001;chap0109;84;Brake System;Road Wheels, Spacer and Trims;6;C-21A1900;Alloy wheel 41/2x10” silver MINILITE “S “ disc offset
cat001;chap0109;84;Brake System;Road Wheels, Spacer and Trims;6;C-21A1900GOLD;Alloy wheel 41/2x10”Gold colour MINILITE “S” disc offset
cat001;chap0109;84;Brake System;Road Wheels, Spacer and Trims;6;C-21A1900A;Alloy wheel 41/2x10” silver MINILITE drum brake offset
cat001;chap0109;84;Brake System;Road Wheels, Spacer and Trims;6;C-21A1901;Alloy wheel 5x10” silver MINILITE “S” disc offset
cat001;chap0109;84;Brake System;Road Wheels, Spacer and Trims;6;C-21A1901A;Alloy wheel 5x10” silver MINILITE “S” drum brake offset
cat001;chap0109;84;Brake System;Road Wheels, Spacer and Trims;6;C-21A1902;Alloy wheel 6x10” silver MINILITE “S” 100mm backspace
cat001;chap0109;84;Brake System;Road Wheels, Spacer and Trims;6;C-21A1902A;Alloy wheel 6x10” silver MINILITE “S” 70mm backspace
cat001;chap0109;84;Brake System;Road Wheels, Spacer and Trims;6;C-21A1963;Alloy wheel 41/2x10”anthracite, diamond cut silver edge
cat001;chap0109;84;Brake System;Road Wheels, Spacer and Trims;6;C-21A1964;Alloy wheel 41/2x10” silver, diamond cut silver edge MiniLIFE
cat001;chap0109;84;Brake System;Road Wheels, Spacer and Trims;6;C-21A1968;Alloy wheel 41/2x10” silver MiniLIFE
cat001;chap0109;84;Brake System;Road Wheels, Spacer and Trims;6;WHL1000;Alloy wheel 5x10” silver Minator diamond cut edge
cat001;chap0109;84;Brake System;Road Wheels, Spacer and Trims;6;WHL1001;Alloy wheel 6x10” silver Minator diamond cut edge
cat001;chap0109;84;Brake System;Road Wheels, Spacer and Trims;7;WHL1016;Alloy wheel 5x10” black Mamba silver edge
cat001;chap0109;84;Brake System;Road Wheels, Spacer and Trims;7;WHL1012;Alloy wheel 5x10” silver Mamba with silver edge
cat001;chap0109;84;Brake System;Road Wheels, Spacer and Trims;7;WHL1017;Alloy wheel 6x10” black Mamba with silver edge
cat001;chap0109;84;Brake System;Road Wheels, Spacer and Trims;7;WHL1013;Alloy wheel 6x10” silver Mamba with silver edge
cat001;chap0109;84;Brake System;Road Wheels, Spacer and Trims;7;WHL1015;Alloy wheel 6x12” black Mamba with silver edge
cat001;chap0109;84;Brake System;Road Wheels, Spacer and Trims;8;WHL1004;Alloy wheel 5x10” black Dunlop silver edge/spokes
cat001;chap0109;84;Brake System;Road Wheels, Spacer and Trims;9;88G337;Hub cap centre for 10” wheels chrome to 1984
cat001;chap0109;84;Brake System;Road Wheels, Spacer and Trims;9;88G337S;Hub cap centre for 10” wheels stainless steel to 1984
cat001;chap0109;84;Brake System;Road Wheels, Spacer and Trims;18;88G322;Wheel nut 10” except Clubman Rostyle wheel No3
cat001;chap0109;84;Brake System;Road Wheels, Spacer and Trims;18;CN1;Wheel nut chrome 10” except Clubman Rostyle wheel No3
cat001;chap0109;84;Brake System;Road Wheels, Spacer and Trims;18;CN2;Wheel nut chrome 10” Rostyle only plus 12” wheel 1984 on
cat001;chap0109;84;Brake System;Road Wheels, Spacer and Trims;18;113087;Wheel nut 12”wheel from 1984
cat001;chap0109;84;Brake System;Road Wheels, Spacer and Trims;19;FAM2563;Washer for wheel nut FAM5701 and FAM3428
cat001;chap0109;84;Brake System;Road Wheels, Spacer and Trims;20;FAM5701;Wheel nut for FAM5359 Cap 10”wheel only
cat001;chap0109;84;Brake System;Road Wheels, Spacer and Trims;20;FAM3428;Wheel nut for FAM3138 Cap 12”wheel Mini 25 only
cat001;chap0109;84;Brake System;Road Wheels, Spacer and Trims;21;GAW116A;
cat001;chap0109;84;Brake System;Road Wheels, Spacer and Trims;22;GAW115A;Wheel nut and washer combined, For GAW113A only
cat001;chap0109;84;Brake System;Road Wheels, Spacer and Trims;25;SR3;Spacer for rear wheel 3/16”(3mm) without studs
cat001;chap0109;84;Brake System;Road Wheels, Spacer and Trims;25;SR4;Spacer for rear wheel 1/8” (5mm) without studs
cat001;chap0109;84;Brake System;Road Wheels, Spacer and Trims;25;CW1;Spacer for rear wheel 3/8” (9.5mm) with studs
cat001;chap0109;84;Brake System;Road Wheels, Spacer and Trims;25;CW15;Spacer for rear wheel 3/4” (19mm) with studs
cat001;chap0109;84;Brake System;Road Wheels, Spacer and Trims;25;CW16;Spacer for rear wheel 1” (25.4mm) with studs
cat001;chap0109;84;Brake System;Road Wheels, Spacer and Trims;25;CW17;Spacer kit for rear wheel 3/4”(19mm) with longer thread studs
cat001;chap0109;84;Brake System;Road Wheels, Spacer and Trims;26;14A6511;Spare wheel clamp MK1/2 & van with wood load floor
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );1;27H4653;997 Cooper caliper L/H (uses 2.120” wide pad)
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );1;27H4656;‘S’ and 1275GT caliper R/H up to 1974 - Fits 71/2” disc
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );1;27H4656MS;‘S’ and 1275GT caliper R/H up to 1974 - Fits 71/2” disc
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );1;27H4657;‘S’ and 1275GT caliper L/H up to 1974 - Fits 71/2” disc
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );1;27H4657MS;‘S’ and 1275GT caliper L/H up to 1974 - Fits 71/2” disc
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );1;37H8128;1275GT 1974 on, plus all 1984 models on caliper R/H
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );1;37H8129;1275GT 1974 on, plus all 1984 models on caliper L/H
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );2;17H8764;Seal between caliper halves 7” and 71/2” disc type
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );2;17H8765;Seal and caliper joining bolts 71/2” disc type
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );2;17H7679;Seal between caliper halves GBC138 / GBC141
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );3;GRK5009;997/998 caliper piston seal kit
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );3;GRK5006;Caliper piston seal kit for 27H4656 / 27H4657
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );3;GRK5008;Caliper piston seal kit for GBC138 / GBC141
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );3;GRK5003;Caliper piston seal kit for GBC2030 / GBC2031
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );4;3H2428;Bleed nipple except turbo
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );4;BAU1790;Bleed nipple turbo and Metro
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );5;17H7913;Caliper piston 997/998 Cooper for 7” disc
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );5;SAAS501;Caliper piston Cooper ‘S’ for 71/2” disc
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );5;SAAS1022;Caliper piston Metro / turbo Mini
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );6;GBP102ULTIMAX;998cc pad set less pins, was GBP102AF
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );6;GBP281MS;1275GT and all Mini 1984 on (12” wheel)less pins
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );6;GBP258AF;Metro/Mini (4 pot caliper) less pins
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );8;53K1048;Caliper to hub bolt
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );9;3H550;Sealing washer
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );10;GBD101;Brake disc Cooper ‘S’ 71/2” diameter
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );10;GBD101MS;Brake disc Cooper ‘S’ 71/2” diameter
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );10;BTA193;Brake disc 997/8 Cooper 7”diameter
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );11;21A2064;Wheel stud - Not 8.4” disc
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );11;21A2064L;Wheel stud (.500” longer) - Not 8.4” disc
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );12;21A2612MS;Brake disc 8.4” diameter, best grade non genuine
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );12;GBD90806MS;Brake disc 8.4” diameter budget quality
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );12;GBD496;Vented brake disc, 8.4” diameter (not standard)
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );13;21A1273;R/H top disc cover 71/2” disc only, early 1275GT ‘S’
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );14;21A1274;L/H top disc cover 71/2” disc only, 1275GT ‘S’
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );15;21A1271;R/H lower disc cover only 71/2” disc, early 1275GT ‘S’
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );16;21A1272;L/H lower disc 71/2” disc only, early 1275GT ‘S
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );17;MSSK1400;R/H top and lower disc cover kit less BTA1208
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );18;MSSK1401;L/H top and lower disc cover kit less BTA1209
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );19;BTA1208;R/H support bracket
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );20;BTA1209;L/H support bracket
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );21;SE910161;Screw to join disc shields, was PMZ307
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );22;GFK3210;Plain nut for PMZ307
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );27;MSSK1402;R/H top and lower disc cover kit with BTA1208 - Non genuine
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );28;MSSK1403;L/H top and lower disc cover kit with BTA1209 - Non genuine
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );29;GBK1010;Split pins only kit (8.4”) non vented kit
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );29;GBK1026;Split pins and metal clip kit (8.4”) non vented car set
cat001;chap0109;85;Brake System;Front Brakes ( Disc Type );29;PS610241;Single split pin, brake pad retaining
cat001;chap0109;87;Brake System;Front drum Brakes DRY 1959-1964 ALL HYDROLAST;1;37H2013;Backplate R/H stamped 4561-732/734
cat001;chap0109;87;Brake System;Front drum Brakes DRY 1959-1964 ALL HYDROLAST;1;37H2014;Backplate L/H stamped 4561-733/735
cat001;chap0109;87;Brake System;Front drum Brakes DRY 1959-1964 ALL HYDROLAST;2;SH605051;Backplate to hub bolt, was 21A1299
cat001;chap0109;87;Brake System;Front drum Brakes DRY 1959-1964 ALL HYDROLAST;3;GFK1125;Spring washer, was GHF332
cat001;chap0109;87;Brake System;Front drum Brakes DRY 1959-1964 ALL HYDROLAST;6;AAU8243;Brake shoe spring
cat001;chap0109;87;Brake System;Front drum Brakes DRY 1959-1964 ALL HYDROLAST;6;GBK1733;Brake shoe spring set (car set of Four [LINK]AAU8243[/LINK])
cat001;chap0109;87;Brake System;Front drum Brakes DRY 1959-1964 ALL HYDROLAST;7;GWC102;R/H wheel cylinder for [LINK]17H8145[/LINK] backplate 0.8125” bore-
cat001;chap0109;87;Brake System;Front drum Brakes DRY 1959-1964 ALL HYDROLAST;7;GWC103;L/H wheel cylinder for [LINK]17H8159[/LINK] backplate 0.8125” bore-
cat001;chap0109;87;Brake System;Front drum Brakes DRY 1959-1964 ALL HYDROLAST;7;GWC126;R/H wheel cylinder for [LINK]37H2013[/LINK] backplate 0.9375” bore -
cat001;chap0109;87;Brake System;Front drum Brakes DRY 1959-1964 ALL HYDROLAST;7;GWC126MS;R/H wheel cylinder for [LINK]37H2013[/LINK] backplate 0.9375” bore -
cat001;chap0109;87;Brake System;Front drum Brakes DRY 1959-1964 ALL HYDROLAST;7;GWC127;L/H wheel cylinder for [LINK]37H2014[/LINK] backplate 0.9375” bore -
cat001;chap0109;87;Brake System;Front drum Brakes DRY 1959-1964 ALL HYDROLAST;7;GWC127MS;L/H wheel cylinder for [LINK]37H2014[/LINK] backplate 0.9375” bore -
cat001;chap0109;87;Brake System;Front drum Brakes DRY 1959-1964 ALL HYDROLAST;8;8G8816;Wheel cylinder repair kit for [LINK]GWC102[LINK] / [LINK]GWC103[/LINK]
cat001;chap0109;87;Brake System;Front drum Brakes DRY 1959-1964 ALL HYDROLAST;8;GRK2002;Wheel cylinder repair kit for [LINK]GWC126[/LINK] /[LINK]GWC127[/LINK]
cat001;chap0109;87;Brake System;Front drum Brakes DRY 1959-1964 ALL HYDROLAST;9;3H2428;Bleed nipple
cat001;chap0109;87;Brake System;Front drum Brakes DRY 1959-1964 ALL HYDROLAST;10;37H3833;Gasket for cylinder to backplate
cat001;chap0109;87;Brake System;Front drum Brakes DRY 1959-1964 ALL HYDROLAST;11;SH604031;Wheel cylinder to backplate small bolt
cat001;chap0109;87;Brake System;Front drum Brakes DRY 1959-1964 ALL HYDROLAST;12;GFK1124;Spring washer, was GHF331
cat001;chap0109;87;Brake System;Front drum Brakes DRY 1959-1964 ALL HYDROLAST;13;SH605051;Wheel cylinder to backplate large bolt
cat001;chap0109;87;Brake System;Front drum Brakes DRY 1959-1964 ALL HYDROLAST;14;GFK1125;Spring washer, was GHF332
cat001;chap0109;87;Brake System;Front drum Brakes DRY 1959-1964 ALL HYDROLAST;15;27H3753;Cylinder to shoe spring on [LINK]GWC126[/LINK] / [LINK]GWC127[/LINK] only
cat001;chap0109;87;Brake System;Front drum Brakes DRY 1959-1964 ALL HYDROLAST;16;GDB105;Brake drum
cat001;chap0109;87;Brake System;Front drum Brakes DRY 1959-1964 ALL HYDROLAST;17;CMZ407;Brake drum screw
cat001;chap0109;87;Brake System;Front drum Brakes DRY 1959-1964 ALL HYDROLAST;19;SH605051;Backplate to hub bolt
cat001;chap0109;87;Brake System;Front drum Brakes DRY 1959-1964 ALL HYDROLAST;20;GFK1125;Spring washer, was GHF332
